date,duration,durationString,threads,memory,swap,renderer
Mar 4  2019 10:31:34,69,69 s,3,506380,2829348,maya vray
Mar 4  2019 10:31:33,70,70 s,3,509104,2765556,maya vray
Mar 4  2019 10:31:32,69,69 s,3,509132,2829348,maya vray
Mar 4  2019 10:31:33,70,70 s,3,507316,2829352,maya vray
Mar 4  2019 10:31:34,78,78 s,3,509572,2829352,maya vray
Mar 4  2019 10:31:33,68,68 s,3,504616,2829348,maya vray
Mar 4  2019 10:31:33,69,69 s,3,512584,2829352,maya vray
Mar 4  2019 10:31:33,68,68 s,3,498916,2829352,maya vray
Mar 4  2019 10:31:33,69,69 s,3,506144,2829352,maya vray
Mar 4  2019 10:31:35,75,75 s,3,554040,4493980,maya vray
Mar 4  2019 10:31:33,83,83 s,3,484368,2677776,maya vray
Mar 4  2019 10:30:52,142,2.3 m,3,503016,2829344,maya vray
Mar 4  2019 10:30:53,137,2.2 m,3,509132,2829356,maya vray
Apr 16  2019 9:48:44,137,2.2 m,5,836364,10319784,maya arnold
Apr 16  2019 9:48:45,136,2.2 m,5,1076612,9991224,maya arnold
May 20  2019 18:20:23,5,5 s,0,0,0,houdini
May 20  2019 18:20:04,36,36 s,5,215560,1279780,houdini
May 20  2019 18:20:05,28,28 s,0,0,0,houdini
May 20  2019 18:20:08,32,32 s,0,0,0,houdini
May 20  2019 18:20:01,40,40 s,7,1140328,3812824,houdini
May 20  2019 18:20:08,28,28 s,0,0,0,houdini
May 20  2019 18:20:21,9,9 s,0,0,0,houdini
May 20  2019 18:20:08,24,24 s,0,0,0,houdini
May 20  2019 18:19:57,40,40 s,0,0,0,houdini
May 20  2019 18:20:04,33,33 s,0,0,0,houdini
May 20  2019 18:20:06,34,34 s,0,0,0,houdini
May 20  2019 18:20:16,22,22 s,0,0,0,houdini
May 20  2019 18:19:59,36,36 s,5,233304,1294824,houdini
May 20  2019 18:19:35,62,62 s,7,824120,3448036,houdini
May 20  2019 18:19:33,63,63 s,7,496436,2815508,houdini
May 20  2019 18:19:31,74,74 s,7,738504,3186844,houdini
May 20  2019 18:19:34,66,66 s,7,828116,3448040,houdini
May 20  2019 18:19:40,60,60 s,7,498676,2815504,houdini
May 20  2019 18:19:37,14,14 s,0,0,0,houdini
May 20  2019 18:19:40,61,61 s,5,217240,1279272,houdini
May 20  2019 18:19:41,53,53 s,7,824344,3448028,houdini
May 20  2019 18:19:45,55,55 s,7,828160,3443940,houdini
May 20  2019 18:19:45,57,57 s,5,215492,1279776,houdini
May 20  2019 18:19:55,41,41 s,5,176612,1212820,houdini
May 20  2019 18:20:19,14,14 s,0,0,0,houdini
May 20  2019 18:20:16,11,11 s,0,0,0,houdini
May 20  2019 18:19:55,51,51 s,7,1051232,3707344,houdini
May 20  2019 18:19:54,48,48 s,5,215496,1279776,houdini
May 20  2019 18:19:57,42,42 s,5,215540,1279780,houdini
May 20  2019 18:19:52,49,49 s,5,243560,1307120,houdini
May 20  2019 18:19:46,48,48 s,5,215532,1279776,houdini
May 20  2019 18:19:52,47,47 s,5,215476,1279780,houdini
Mar 1  2019 20:54:53,428,7.1 m,9,2957972,6050140,houdini
Mar 1  2019 20:54:34,370,6.1 m,9,3284492,6700024,houdini
Mar 1  2019 20:54:35,357,5.9 m,9,3568924,6956536,houdini
Mar 1  2019 20:54:53,425,7.0 m,9,2489720,5631724,houdini
Mar 1  2019 20:54:33,349,5.8 m,9,3561836,6996476,houdini
Mar 1  2019 20:54:50,426,7.1 m,9,3354340,6741496,houdini
Mar 1  2019 20:54:49,414,6.9 m,9,2943932,6448124,houdini
Mar 1  2019 20:54:32,371,6.1 m,9,3585424,7012856,houdini
Mar 1  2019 20:54:31,390,6.5 m,9,2867148,5687052,houdini
Mar 1  2019 20:54:37,388,6.4 m,9,3542824,6918140,houdini
Mar 1  2019 20:54:44,415,6.9 m,9,3229336,6585340,houdini
Mar 1  2019 20:54:44,396,6.6 m,9,3464168,6667620,houdini
Mar 1  2019 20:54:36,372,6.2 m,9,3273892,6696956,houdini
Mar 1  2019 20:54:26,386,6.4 m,9,3020284,5750544,houdini
Mar 1  2019 20:54:47,424,7.0 m,9,2548580,5701360,houdini
Mar 1  2019 20:54:41,380,6.3 m,9,3282460,6688252,houdini
Mar 1  2019 20:54:08,358,5.9 m,9,2418172,5430996,houdini
Mar 1  2019 20:54:10,362,6.0 m,9,3034948,5782280,houdini
Mar 1  2019 20:54:39,377,6.2 m,9,3475888,6807980,houdini
Mar 1  2019 20:54:46,409,6.8 m,9,3145720,6560768,houdini
Mar 1  2019 20:54:25,380,6.3 m,9,2861872,5667088,houdini
Mar 1  2019 20:54:04,359,5.9 m,9,2891304,5669648,houdini
Mar 1  2019 20:54:05,358,5.9 m,9,2850728,5677324,houdini
Mar 1  2019 20:54:27,379,6.3 m,9,2542596,5484236,houdini
Mar 1  2019 20:54:23,381,6.3 m,9,2364616,5582568,houdini
Mar 1  2019 20:54:43,373,6.2 m,9,2547224,5546324,houdini
Mar 1  2019 20:54:08,357,5.9 m,9,2741300,5661460,houdini
Mar 1  2019 20:54:09,354,5.9 m,9,3076240,5709000,houdini
Mar 1  2019 20:54:43,415,6.9 m,9,3202188,6622200,houdini
Mar 1  2019 20:54:21,389,6.4 m,9,3079488,5792012,houdini
Mar 1  2019 20:54:56,432,7.2 m,9,3247488,6605308,houdini
Mar 1  2019 20:54:11,357,5.9 m,9,2968048,5720328,houdini
Mar 1  2019 20:54:05,341,5.6 m,9,3086124,5865236,houdini
Mar 1  2019 20:54:05,430,7.1 m,9,2873352,5663000,houdini
Mar 1  2019 20:54:13,361,6.0 m,9,2897768,5675268,houdini
Mar 1  2019 20:54:58,433,7.2 m,9,3510520,6922228,houdini
Mar 1  2019 20:54:19,376,6.2 m,9,2831604,5710604,houdini
Mar 1  2019 20:54:04,343,5.7 m,9,3071352,5812492,houdini
Mar 1  2019 20:54:02,349,5.8 m,9,2941476,5647632,houdini
Mar 1  2019 20:54:18,367,6.1 m,9,2894716,5675272,houdini
Jan 28  2019 15:16:27,81,81 s,0,0,0,maya vray
Jan 28  2019 15:15:58,137,2.2 m,3,511520,2829356,maya vray
Jan 28  2019 15:15:53,144,2.4 m,3,515884,2829356,maya vray
Jan 28  2019 15:15:53,79,79 s,3,499672,2829344,maya vray
Jan 28  2019 15:16:02,78,78 s,0,0,0,maya vray
Jan 28  2019 15:16:27,91,91 s,3,496636,2829344,maya vray
Jan 28  2019 15:15:58,77,77 s,3,505912,2829344,maya vray
Jan 28  2019 15:15:50,145,2.4 m,3,511956,2829356,maya vray
Jan 28  2019 15:15:52,144,2.4 m,3,520052,2829356,maya vray
Jan 28  2019 15:16:00,81,81 s,3,500312,2808852,maya vray
Jan 28  2019 15:15:57,142,2.3 m,3,517076,2829356,maya vray
Jan 28  2019 15:15:49,147,2.4 m,3,510472,2829356,maya vray
Jan 28  2019 15:15:49,146,2.4 m,3,513504,2829356,maya vray
Jan 28  2019 15:15:56,140,2.3 m,3,511900,2829356,maya vray
Jan 28  2019 15:15:54,78,78 s,3,511080,4074528,maya vray
Jan 28  2019 15:16:40,68,68 s,3,508924,2829352,maya vray
Jan 28  2019 15:15:51,146,2.4 m,3,504008,2829356,maya vray
Jan 28  2019 15:15:50,149,2.4 m,3,511504,2829356,maya vray
Jan 28  2019 15:16:45,70,70 s,3,520860,2829352,maya vray
Jan 28  2019 15:15:55,79,79 s,3,505676,2829344,maya vray
Jan 28  2019 15:16:37,82,82 s,0,0,0,maya vray
Jan 28  2019 15:16:05,76,76 s,3,510340,2829348,maya vray
Jan 28  2019 15:16:09,78,78 s,0,0,0,maya vray
Jan 28  2019 15:16:43,76,76 s,0,0,0,maya vray
Jan 28  2019 15:16:10,75,75 s,3,505892,2829348,maya vray
Jan 28  2019 15:16:39,70,70 s,3,511964,2829352,maya vray
Jan 28  2019 15:16:41,65,65 s,3,513148,2829352,maya vray
Jan 28  2019 15:16:06,74,74 s,3,506444,2824224,maya vray
Jan 28  2019 15:16:20,76,76 s,3,506892,2829344,maya vray
Jan 28  2019 15:16:36,72,72 s,0,0,0,maya vray
Jan 28  2019 15:15:56,84,84 s,0,0,0,maya vray
Jan 28  2019 15:15:53,81,81 s,3,518708,2829344,maya vray
Jan 28  2019 15:16:40,76,76 s,3,500360,2824220,maya vray
Jan 28  2019 15:16:21,76,76 s,0,0,0,maya vray
Jan 28  2019 15:16:31,81,81 s,3,497924,2829344,maya vray
Jan 28  2019 15:16:19,74,74 s,3,508312,2829340,maya vray
Jan 28  2019 15:16:01,135,2.2 m,3,511980,2829356,maya vray
Jan 28  2019 15:16:01,73,73 s,3,512496,2829348,maya vray
Jan 28  2019 15:16:18,73,73 s,0,0,0,maya vray
Jan 28  2019 15:16:31,75,75 s,0,0,0,maya vray
May 25  2019 18:39:01,52,52 s,0,0,0,houdini
May 25  2019 18:38:37,59,59 s,0,0,0,houdini
May 25  2019 18:35:14,265,4.4 m,7,1027292,3454768,houdini
May 25  2019 18:35:29,261,4.3 m,7,700212,3226636,houdini
May 25  2019 18:36:03,218,3.6 m,5,756116,2182948,houdini
May 25  2019 18:35:43,239,3.9 m,7,1066164,3844332,houdini
May 25  2019 18:37:01,163,2.7 m,7,526700,2975372,houdini
May 25  2019 18:37:24,141,2.3 m,5,265588,1338320,houdini
May 25  2019 18:36:39,185,3.0 m,7,761932,3317000,houdini
May 25  2019 18:36:20,202,3.3 m,7,958936,3468552,houdini
May 25  2019 18:38:07,97,97 s,0,0,0,houdini
May 25  2019 18:37:42,118,118 s,5,235836,1313464,houdini
May 21  2019 2:05:33,225,3.7 m,7,2608212,5617720,houdini
May 21  2019 2:06:30,136,2.2 m,7,2221660,5207860,houdini
May 21  2019 2:06:26,162,2.7 m,7,2428692,5409848,houdini
May 21  2019 2:05:33,236,3.9 m,7,2601528,5589040,houdini
May 21  2019 2:05:37,213,3.5 m,7,2598712,5572656,houdini
May 21  2019 2:05:36,212,3.5 m,7,2544536,5540408,houdini
May 21  2019 2:05:52,201,3.3 m,7,2334720,5295668,houdini
May 21  2019 2:05:45,214,3.5 m,7,2405400,5380660,houdini
May 21  2019 2:06:07,171,2.8 m,7,2590196,5576760,houdini
May 21  2019 2:05:38,224,3.7 m,7,2580396,5570096,houdini
May 21  2019 2:05:39,221,3.6 m,7,2581096,5584952,houdini
May 21  2019 2:06:06,177,2.9 m,7,2569572,5564468,houdini
May 21  2019 2:05:05,270,4.5 m,7,1775860,4439180,houdini
May 21  2019 2:04:55,255,4.2 m,7,1782448,4481168,houdini
May 21  2019 2:05:13,265,4.4 m,7,1688420,4391052,houdini
May 21  2019 2:05:22,250,4.1 m,7,1732304,4451468,houdini
May 21  2019 2:05:26,228,3.8 m,7,2624028,5625908,houdini
May 21  2019 2:05:23,233,3.8 m,7,2592096,5586488,houdini
May 21  2019 2:05:22,243,4.0 m,7,2617648,5615152,houdini
May 21  2019 2:05:22,237,3.9 m,7,2616708,5590584,houdini
May 21  2019 2:05:25,233,3.8 m,7,2638916,5615148,houdini
May 21  2019 2:05:29,231,3.8 m,7,2610624,5593144,houdini
May 21  2019 2:06:00,172,2.8 m,7,2614252,5631544,houdini
May 21  2019 2:06:09,144,2.4 m,7,2591428,5586492,houdini
May 21  2019 2:05:48,208,3.4 m,7,2237608,5230640,houdini
May 21  2019 2:05:53,199,3.3 m,7,2249688,5243440,houdini
May 21  2019 2:06:13,138,2.3 m,7,2576856,5578296,houdini
May 21  2019 2:06:03,174,2.9 m,7,2607964,5623352,houdini
May 21  2019 2:06:18,151,2.5 m,7,2513644,5506868,houdini
May 21  2019 2:06:04,175,2.9 m,7,2595440,5582388,houdini
May 21  2019 2:06:01,180,3.0 m,7,2588112,5578292,houdini
May 21  2019 2:06:14,154,2.5 m,7,2518060,5515316,houdini
May 21  2019 2:06:25,141,2.3 m,7,2506172,5535796,houdini
May 21  2019 2:05:58,177,2.9 m,7,2598288,5611064,houdini
May 21  2019 2:05:59,181,3.0 m,7,2614924,5615148,houdini
May 21  2019 2:06:23,164,2.7 m,7,2519640,5552188,houdini
May 21  2019 2:05:55,194,3.2 m,7,2285568,5265460,houdini
May 21  2019 2:06:19,165,2.7 m,7,2385536,5377592,houdini
May 21  2019 2:06:18,148,2.4 m,7,2503980,5525048,houdini
May 21  2019 2:05:54,199,3.3 m,7,2241288,5225520,houdini
Jan 29  2019 8:27:38,221,3.6 m,5,392536,7413624,maya arnold
Mar 1  2019 21:25:03,4834,80.5 m,9,5028884,7879532,houdini
Mar 1  2019 21:25:04,4860,81.0 m,9,5078556,7880044,houdini
Mar 1  2019 21:25:19,4745,79.0 m,9,5785552,9542236,houdini
Mar 1  2019 21:25:00,4844,80.7 m,9,5160428,7948140,houdini
Mar 1  2019 21:24:58,4845,80.7 m,9,5130152,7969136,houdini
Mar 1  2019 21:25:16,4765,79.4 m,9,5727208,9460324,houdini
Mar 1  2019 21:24:50,4849,80.8 m,9,5062656,7956344,houdini
Mar 1  2019 21:25:29,4612,76.8 m,9,5131760,7936368,houdini
Mar 1  2019 21:25:29,4629,77.1 m,9,5122944,7915380,houdini
Mar 1  2019 21:24:58,4839,80.6 m,9,5075104,7935856,houdini
Mar 1  2019 21:24:57,4830,80.5 m,9,5160868,7985008,houdini
Mar 1  2019 21:24:57,4801,80.0 m,9,5143096,7960436,houdini
Mar 1  2019 21:50:58,3174,52.9 m,9,5047972,7915884,houdini
Mar 1  2019 21:55:11,2933,48.8 m,9,5061360,7911784,houdini
Mar 1  2019 21:55:36,3017,50.2 m,9,5039424,7866732,houdini
Mar 1  2019 21:24:47,4768,79.4 m,9,5097472,7931760,houdini
Mar 1  2019 21:24:49,4833,80.5 m,9,5084920,7903080,houdini
Mar 1  2019 21:55:32,3035,50.5 m,9,5085704,7882608,houdini
Mar 1  2019 21:55:10,3008,50.1 m,9,5122848,8006000,houdini
Mar 1  2019 21:50:58,3025,50.4 m,9,5050560,7924080,houdini
Mar 1  2019 21:55:36,3031,50.5 m,9,5129544,7907184,houdini
Mar 1  2019 21:55:12,3012,50.2 m,9,5131204,8005996,houdini
Mar 1  2019 21:55:54,2976,49.6 m,9,5119712,7919980,houdini
Mar 1  2019 21:55:52,2991,49.8 m,9,5156736,7965040,houdini
Mar 1  2019 21:55:14,2959,49.3 m,9,5136220,7932268,houdini
Mar 1  2019 21:55:37,3021,50.3 m,9,5074516,7944044,houdini
Mar 1  2019 21:55:35,3021,50.3 m,9,5085216,7874924,houdini
Mar 1  2019 21:55:21,3004,50.0 m,9,5093388,7891312,houdini
Mar 1  2019 21:56:13,2992,49.8 m,9,5000460,7838068,houdini
Mar 1  2019 21:56:13,2990,49.8 m,9,4967920,7801196,houdini
Mar 1  2019 21:55:21,3011,50.1 m,9,5076084,7969140,houdini
Mar 1  2019 21:55:29,3012,50.2 m,9,5114432,7924076,houdini
Mar 1  2019 21:55:14,2983,49.7 m,9,5061796,7907692,houdini
Mar 1  2019 21:55:23,2961,49.3 m,9,5109780,7919988,houdini
Mar 1  2019 21:51:12,3070,51.1 m,9,5046212,7883116,houdini
Mar 1  2019 21:51:14,3126,52.1 m,9,5017116,7879028,houdini
Mar 1  2019 21:55:26,3018,50.3 m,9,5083168,7940460,houdini
Mar 1  2019 21:55:18,2982,49.7 m,9,5074068,7879028,houdini
Mar 1  2019 21:55:20,2966,49.4 m,9,5103788,7969128,houdini
Mar 1  2019 21:50:46,3028,50.4 m,9,5132952,7944564,houdini
Mar 1  2019 21:51:08,3105,51.7 m,9,5004876,7866228,houdini
Mar 1  2019 21:55:42,3001,50.0 m,9,5120928,7911796,houdini
Mar 1  2019 21:56:09,3003,50.0 m,9,5002424,7809392,houdini
Mar 1  2019 21:24:36,4851,80.8 m,9,5144216,7969136,houdini
Mar 1  2019 21:24:37,4804,80.0 m,9,5125288,8001904,houdini
Mar 1  2019 21:56:09,2976,49.6 m,9,5017856,7833448,houdini
Mar 1  2019 21:55:41,2968,49.4 m,9,5090928,7924080,houdini
Mar 1  2019 21:51:07,3074,51.2 m,9,5171836,7932276,houdini
Mar 1  2019 21:50:47,3027,50.4 m,9,5075516,7932268,houdini
Mar 1  2019 21:55:22,3021,50.3 m,9,5061776,7919984,houdini
Mar 1  2019 21:51:12,3107,51.7 m,9,5028856,7866220,houdini
Mar 1  2019 21:50:48,3097,51.6 m,9,5067176,7935848,houdini
Mar 1  2019 21:56:03,2999,49.9 m,9,5038724,7907696,houdini
Mar 1  2019 21:55:42,2967,49.4 m,9,5133184,7940468,houdini
Mar 1  2019 21:24:38,4799,79.9 m,9,5107012,7940456,houdini
Mar 1  2019 21:24:39,4811,80.1 m,9,5109656,7960940,houdini
Mar 1  2019 21:55:42,2961,49.3 m,9,5143300,7948656,houdini
Mar 1  2019 21:56:05,2984,49.7 m,9,5025860,7854448,houdini
Mar 1  2019 21:50:49,3045,50.7 m,9,5069624,7969128,houdini
Mar 1  2019 21:51:10,3069,51.1 m,9,5031576,7842156,houdini
Mar 1  2019 21:51:03,3078,51.3 m,9,5047328,7911784,houdini
Mar 1  2019 21:50:51,3179,52.9 m,9,5030760,7895408,houdini
Mar 1  2019 21:56:02,2987,49.7 m,9,5078004,7858544,houdini
Mar 1  2019 21:55:45,3003,50.0 m,9,5141452,7940460,houdini
Mar 1  2019 21:24:43,4810,80.1 m,9,5189072,8059248,houdini
Mar 1  2019 21:24:43,4802,80.0 m,9,5127840,7944564,houdini
Mar 1  2019 21:55:44,2960,49.3 m,9,5099820,7928168,houdini
Mar 1  2019 21:55:56,2999,49.9 m,9,5095852,7907172,houdini
Mar 1  2019 21:50:53,3074,51.2 m,10,5014572,7887220,houdini
Mar 1  2019 21:51:04,3063,51.0 m,9,5024612,7898984,houdini
Mar 1  2019 21:50:52,3003,50.0 m,9,5024868,7932268,houdini
Mar 1  2019 21:51:01,3078,51.3 m,9,5040900,7895412,houdini
Mar 1  2019 21:55:40,3037,50.6 m,9,4940180,7805300,houdini
Mar 1  2019 21:55:50,2940,49.0 m,9,5011200,7936372,houdini
Mar 1  2019 21:56:02,2986,49.7 m,9,5165960,7944556,houdini
Mar 1  2019 21:24:40,4747,79.1 m,9,5178848,7976820,houdini
Mar 1  2019 21:24:44,4838,80.6 m,9,5117236,7956852,houdini
Mar 1  2019 21:56:01,2986,49.7 m,9,5055992,7874416,houdini
Mar 1  2019 21:55:51,3011,50.1 m,9,5054512,7911792,houdini
Mar 1  2019 21:55:41,3028,50.4 m,9,5077632,7895404,houdini
Mar 1  2019 21:50:59,3059,50.9 m,9,5067264,7932268,houdini
Mar 1  2019 21:50:52,3024,50.4 m,9,5070824,7928168,houdini
Mar 1  2019 21:25:10,4767,79.4 m,9,5738184,9439844,houdini
Mar 1  2019 21:25:31,4811,80.1 m,9,5645560,9414752,houdini
Mar 1  2019 21:25:27,4531,75.5 m,9,5084572,7879020,houdini
Mar 1  2019 21:25:10,4737,78.9 m,9,5768596,9452128,houdini
Mar 1  2019 21:25:27,4631,77.1 m,9,5064292,7870840,houdini
Mar 1  2019 21:25:07,4730,78.8 m,9,5773432,9513568,houdini
Mar 1  2019 21:25:08,4721,78.6 m,9,5831476,9521248,houdini
Mar 1  2019 21:25:27,4634,77.2 m,9,5134384,7940468,houdini
Mar 1  2019 21:25:23,4806,80.1 m,9,5791972,9468516,houdini
Mar 1  2019 21:25:12,4742,79.0 m,9,5764784,9497176,houdini
Mar 1  2019 21:25:05,4865,81.0 m,9,5004852,7842168,houdini
Mar 1  2019 21:25:03,4864,81.0 m,9,5126940,7968624,houdini
Mar 1  2019 21:25:10,4712,78.5 m,9,5798588,9501280,houdini
Mar 1  2019 21:25:22,4779,79.6 m,9,5761856,9463904,houdini
Mar 1  2019 21:25:14,4711,78.5 m,9,5757916,9513576,houdini
Mar 1  2019 21:25:27,4766,79.4 m,9,5602652,9402980,houdini
Mar 1  2019 21:25:27,4754,79.2 m,9,5683420,9439328,houdini
Mar 1  2019 21:25:16,4732,78.8 m,9,5768720,9501284,houdini
May 20  2019 16:56:01,9,9 s,0,0,0,unknown
May 20  2019 16:55:25,43,43 s,5,120112,802236,houdini
May 20  2019 16:55:04,67,67 s,5,162056,1191040,houdini
May 20  2019 16:55:05,64,64 s,5,112100,794048,houdini
May 20  2019 16:55:20,48,48 s,0,0,0,houdini
May 20  2019 16:56:02,13,13 s,0,0,0,houdini
May 20  2019 16:55:28,41,41 s,0,0,0,houdini
May 20  2019 16:55:04,63,63 s,5,205704,1267756,houdini
May 20  2019 16:55:02,66,66 s,5,179808,1243180,houdini
May 20  2019 16:55:29,40,40 s,5,202520,1262636,houdini
May 20  2019 16:55:20,50,50 s,5,190212,1250348,houdini
May 20  2019 16:54:59,69,69 s,5,118116,800188,houdini
May 20  2019 16:55:01,67,67 s,5,190224,1255468,houdini
May 20  2019 16:55:19,50,50 s,5,179920,1243180,houdini
May 20  2019 16:55:21,47,47 s,5,112096,794044,houdini
May 20  2019 16:55:02,66,66 s,2,4988,50316,houdini
May 20  2019 16:55:00,69,69 s,5,179824,1243180,houdini
May 20  2019 16:55:18,48,48 s,0,0,0,houdini
May 20  2019 16:55:46,25,25 s,5,111056,819360,houdini
May 20  2019 16:55:46,26,26 s,0,0,0,houdini
May 20  2019 16:55:49,26,26 s,0,0,0,houdini
May 20  2019 16:55:49,18,18 s,5,179724,1242152,houdini
May 20  2019 16:55:54,20,20 s,5,112340,828472,houdini
May 20  2019 16:55:16,51,51 s,5,114140,798140,houdini
May 20  2019 16:55:10,60,60 s,3,141420,1051140,houdini
May 20  2019 16:56:07,9,9 s,0,0,0,houdini
May 20  2019 16:55:52,16,16 s,5,192236,1254440,houdini
May 20  2019 16:56:09,5,5 s,0,0,0,unknown
May 20  2019 16:55:43,25,25 s,0,0,0,houdini
May 20  2019 16:55:45,22,22 s,0,0,0,houdini
May 20  2019 16:56:06,8,8 s,0,0,0,unknown
May 20  2019 16:55:49,26,26 s,5,205252,1266728,houdini
May 25  2019 20:44:39,4220,70.3 m,5,1331208,9171580,maya arnold
May 25  2019 20:37:15,4405,73.4 m,5,4828004,16752668,maya arnold
May 25  2019 21:24:20,5,5 s,0,0,0,unknown
May 25  2019 21:21:32,4254,70.9 m,5,1396552,10109864,maya arnold
May 25  2019 20:36:58,4667,77.7 m,5,1453304,9521156,maya arnold
May 25  2019 21:13:51,4214,70.2 m,5,1410292,9516628,maya arnold
Jan 29  2019 17:04:49,735,12.2 m,3,16707612,27622140,maya vray
Jan 29  2019 17:05:17,3084,51.4 m,3,23919876,27001116,maya vray
Jan 29  2019 17:05:14,3070,51.1 m,3,23436368,27493980,maya vray
Jan 29  2019 17:04:48,609,10.1 m,3,23874512,26985852,maya vray
Jan 29  2019 17:04:49,586,9.7 m,3,23866696,27697172,maya vray
Jan 29  2019 17:04:53,1902,31.7 m,3,24032740,27807904,maya vray
Jan 29  2019 17:04:54,1906,31.7 m,3,24010528,27811724,maya vray
Jan 29  2019 17:04:54,3119,51.9 m,3,23857996,27421272,maya vray
Jan 29  2019 17:05:02,759,12.6 m,3,18890456,27611352,maya vray
Jan 29  2019 17:04:51,737,12.2 m,3,17827036,27743112,maya vray
Jan 29  2019 17:04:52,798,13.3 m,3,15007692,27615116,maya vray
Jan 29  2019 17:05:04,600,10.0 m,3,11941656,27606320,maya vray
Jan 29  2019 17:04:43,679,11.3 m,3,12754152,27682016,maya vray
Jan 29  2019 17:04:43,635,10.5 m,3,11526424,27615120,maya vray
Jan 29  2019 17:04:45,3102,51.7 m,3,23735440,27549480,maya vray
Jan 29  2019 17:04:45,655,10.9 m,3,13198592,27679700,maya vray
Jan 29  2019 17:04:47,580,9.6 m,3,12820768,27674016,maya vray
Jan 29  2019 17:04:48,605,10.0 m,3,23925168,27492504,maya vray
Jan 29  2019 17:04:46,1922,32.0 m,3,24036560,27675428,maya vray
Jan 29  2019 17:04:46,586,9.7 m,3,12967404,27683368,maya vray
Jan 29  2019 17:04:48,658,10.9 m,3,11840136,27626412,maya vray
Jan 29  2019 17:04:48,707,11.7 m,3,11987520,27675428,maya vray
Jan 29  2019 17:05:05,909,15.1 m,3,20846616,27483052,maya vray
Jan 29  2019 17:04:58,720,12.0 m,3,18384268,27558008,maya vray
Jan 29  2019 17:04:54,586,9.7 m,3,18083704,27680652,maya vray
Jan 29  2019 17:04:55,618,10.3 m,3,18252344,27740960,maya vray
Jan 29  2019 17:04:59,884,14.7 m,3,19548508,27555116,maya vray
Jan 29  2019 17:05:08,3073,51.2 m,3,23662748,27475240,maya vray
Jan 29  2019 17:05:02,927,15.4 m,3,20748940,27741024,maya vray
Jan 29  2019 17:05:08,3095,51.5 m,3,23624216,27616476,maya vray
Jan 29  2019 17:05:06,759,12.6 m,3,16533812,27694352,maya vray
Jan 29  2019 17:05:01,820,13.6 m,3,20316424,27681680,maya vray
Jan 29  2019 17:05:00,815,13.5 m,3,16024220,27488352,maya vray
Jan 29  2019 17:05:18,3094,51.5 m,3,23727920,27745756,maya vray
Jan 29  2019 17:05:13,3098,51.6 m,3,23223544,27609888,maya vray
Jan 29  2019 17:04:57,703,11.7 m,3,19591484,27669132,maya vray
Jan 29  2019 17:05:11,3073,51.2 m,3,23998308,27547220,maya vray
Jan 29  2019 17:04:56,654,10.9 m,3,16801724,27750312,maya vray
Jan 29  2019 17:04:55,858,14.3 m,4,18557624,27493288,maya vray
Jan 29  2019 17:05:11,3109,51.8 m,3,23645604,27686476,maya vray
May 21  2019 1:48:59,408,6.8 m,7,2668120,5654068,houdini
May 21  2019 1:48:11,466,7.7 m,7,2740072,5745720,houdini
May 21  2019 1:48:09,465,7.7 m,7,2770896,5745464,houdini
May 21  2019 1:49:06,394,6.5 m,8,2698572,5643328,houdini
May 21  2019 1:48:18,456,7.6 m,7,2744536,5721140,houdini
May 21  2019 1:48:15,457,7.6 m,7,2788624,5764664,houdini
May 21  2019 1:48:08,468,7.8 m,7,2785228,5786676,houdini
May 21  2019 1:48:07,468,7.8 m,7,2742172,5725236,houdini
May 21  2019 1:48:05,472,7.8 m,7,2766292,5753888,houdini
May 21  2019 1:49:48,339,5.6 m,7,2786096,5774384,houdini
May 21  2019 1:49:48,340,5.6 m,7,2736840,5731896,houdini
May 21  2019 1:48:04,476,7.9 m,7,2705236,5711412,houdini
May 21  2019 1:47:50,488,8.1 m,7,2717492,5708852,houdini
May 21  2019 1:48:01,475,7.9 m,7,2700500,5696568,houdini
May 21  2019 1:47:47,495,8.2 m,7,2713372,5700660,houdini
May 21  2019 1:47:45,498,8.3 m,7,2713864,5676084,houdini
May 21  2019 1:47:27,517,8.6 m,7,2738820,5727800,houdini
May 21  2019 1:47:32,511,8.5 m,7,2720904,5704760,houdini
May 21  2019 1:47:20,528,8.8 m,7,2734708,5712956,houdini
May 21  2019 1:47:10,539,8.9 m,7,2744552,5715508,houdini
May 21  2019 1:47:19,527,8.7 m,7,2721572,5708836,houdini
May 21  2019 1:47:23,524,8.7 m,7,2768340,5741628,houdini
May 21  2019 1:49:34,359,5.9 m,7,2767156,5782572,houdini
May 21  2019 1:48:28,440,7.3 m,7,2759372,5733428,houdini
May 21  2019 1:48:27,442,7.3 m,7,2762392,5729332,houdini
May 21  2019 1:49:36,356,5.9 m,7,2770336,5762100,houdini
May 21  2019 1:48:34,433,7.2 m,7,2701756,5692476,houdini
May 21  2019 1:49:39,352,5.8 m,7,2786020,5762104,houdini
May 21  2019 1:49:38,352,5.8 m,7,2793416,5798968,houdini
May 21  2019 1:48:35,431,7.1 m,7,2720848,5692476,houdini
May 21  2019 1:48:53,410,6.8 m,7,2696300,5690936,houdini
May 21  2019 1:49:32,360,6.0 m,7,2681328,5641784,houdini
May 21  2019 1:49:24,369,6.1 m,7,2700344,5667892,houdini
May 21  2019 1:48:46,418,6.9 m,7,2704780,5671992,houdini
